"gene_id","gene_name","n_isoforms","n_switching_isoforms","n_switching_up","n_switching_down","max_abs_dif_switching","min_isoform_switch_q","min_gene_switch_q","has_opposing_direction_switches","has_multi_isoform_opposing_switch","rank","dataset_key","dataset_label","isoform_q_cutoff","gene_q_cutoff","min_abs_dif_cutoff"
"XLOC_007190","TM9SF3",13,1,0,1,0.1589,1.31380767667747e-11,1.31380767667747e-11,FALSE,FALSE,150,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_044260","TMEM14B",25,1,1,0,0.158766666666667,1.36016144031859e-07,1.36016144031859e-07,FALSE,FALSE,151,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_046341","ELOVL5",18,1,0,1,0.158733333333333,0.0205496698790442,0.0205496698790442,FALSE,FALSE,152,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_044311","GMPR",5,1,0,1,0.158666666666667,0.0252410648194897,0.0252410648194897,FALSE,FALSE,153,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_055808","DKC1",34,1,0,1,0.157033333333333,0.0483687788317366,0.0483687788317366,FALSE,FALSE,154,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_055460","PLS3",6,1,0,1,0.157,0.00412216545752744,0.00412216545752744,FALSE,FALSE,155,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_013849","CKAP2",15,1,0,1,0.1565,0.00864799416373002,0.00864799416373002,FALSE,FALSE,156,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_048875","DPY19L1",10,1,0,1,0.1565,0.00107289852192972,0.00107289852192972,FALSE,FALSE,157,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_020648","NPIPB4",22,1,1,0,0.156133333333333,0.0236272122002391,0.0236272122002391,FALSE,FALSE,158,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_046405","LMBRD1",24,1,0,1,0.154433333333333,0.0301069966297253,0.0301069966297253,FALSE,FALSE,159,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_010049","C2CD3",31,1,1,0,0.1541,0.0458336509214478,0.001496854000725,FALSE,FALSE,160,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_027759","CARD8",44,1,0,1,0.154066666666667,0.0142707949364977,0.0142707949364977,FALSE,FALSE,161,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_026674","LILRB1",15,1,0,1,0.153633333333333,2.31490870296633e-09,2.31490870296633e-09,FALSE,FALSE,162,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_010560","SIAE",12,1,0,1,0.153433333333333,0.0190143120662793,0.0190143120662793,FALSE,FALSE,163,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_029107","CBWD2",23,1,0,1,0.152733333333333,5.75506809779151e-05,5.75506809779151e-05,FALSE,FALSE,164,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_041385","MARCHF6",18,1,0,1,0.152533333333333,0.000434741291160117,0.000434741291160117,FALSE,FALSE,165,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_032680","CSTF1",11,1,1,0,0.152166666666667,0.0198123212397859,0.0198123212397859,FALSE,FALSE,166,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_005412","MLLT10",20,1,0,1,0.150766666666667,0.00740277648429067,0.00740277648429067,FALSE,FALSE,167,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_053981","RFK",6,1,1,0,0.150333333333333,0.00457882200519377,0.00457882200519377,FALSE,FALSE,168,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_026363","CLASRP",15,1,1,0,0.150266666666667,0.00674216766886779,0.00674216766886779,FALSE,FALSE,169,"H_HT","H_HT_supplementary",0.05,0.05,0.15
"XLOC_045300","NCOA7",14,3,1,2,0.652166666666667,4.48137893502852e-113,4.48137893502852e-113,TRUE,TRUE,1,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_030370","RBKS",5,2,1,1,0.4654,1.30632721409472e-10,1.30632721409472e-10,TRUE,TRUE,2,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_028123","RSAD2",21,3,1,2,0.3671,3.22779548397385e-15,3.22779548397385e-15,TRUE,TRUE,3,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_031873","MREG",7,2,1,1,0.318433333333333,1.91547965223421e-14,1.91547965223421e-14,TRUE,TRUE,4,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_021587","KDM6B",4,2,1,1,0.304066666666667,0.00587836169175505,0.00587836169175505,TRUE,TRUE,5,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_046969","IPCEF1",22,5,3,2,0.289966666666667,1.22955148118921e-36,1.22955148118921e-36,TRUE,TRUE,6,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_053671","DDX58",41,3,1,2,0.281966666666667,2.87411374273144e-31,2.87411374273144e-31,TRUE,TRUE,7,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_005992","IFIT1",18,2,1,1,0.2691,1.22316300561408e-16,1.22316300561408e-16,TRUE,TRUE,8,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_011323","IL23A",4,2,1,1,0.2664,9.75771050843367e-22,9.75771050843367e-22,TRUE,TRUE,9,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_015708","RIN3",11,2,1,1,0.2494,0.00538972162081686,0.00139436540388941,TRUE,TRUE,10,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_044803","TMEM63B",6,2,1,1,0.2477,1.82524817003056e-11,1.82524817003056e-11,TRUE,TRUE,11,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_023406","CCL3",17,2,1,1,0.234666666666667,8.79816410207364e-12,8.79816410207364e-12,TRUE,TRUE,12,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_023106","PLD6",11,2,1,1,0.2215,9.30712700564531e-13,9.30712700564531e-13,TRUE,TRUE,13,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_022554","PITPNC1",6,2,1,1,0.221233333333333,0.00013537457110165,0.00013537457110165,TRUE,TRUE,14,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_015588","JDP2",8,2,1,1,0.2092,9.98314881050804e-21,1.3290192315648e-23,TRUE,TRUE,15,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_032186","ATRN",3,2,1,1,0.207866666666667,0.00128002208435312,0.00128002208435312,TRUE,TRUE,16,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_044269","TMEM170B",2,2,1,1,0.1927,0.00832693950627008,0.00832693950627008,TRUE,TRUE,17,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_022044","CCL4",20,2,1,1,0.188466666666667,0.0128941873591882,0.0128941873591882,TRUE,TRUE,18,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_030152","RNASEH1",12,2,1,1,0.1878,4.10621195709129e-20,4.10621195709129e-20,TRUE,TRUE,19,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_022665","SPHK1",7,2,1,1,0.1766,6.89073880304199e-06,6.89073880304199e-06,TRUE,TRUE,20,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_045207","GTF3C6",6,2,1,1,0.166866666666667,7.5880450421035e-09,7.5880450421035e-09,TRUE,TRUE,21,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_055777","SLC6A8",9,2,1,1,0.164566666666667,5.49977030315327e-07,5.49977030315327e-07,TRUE,TRUE,22,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_034422","PEX26",12,2,1,1,0.159133333333333,0.00234059674050537,0.00234059674050537,TRUE,TRUE,23,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_011473","THAP2",12,1,1,0,0.438533333333333,2.23856755190666e-32,2.23856755190666e-32,FALSE,FALSE,24,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_036495","CD86",16,1,1,0,0.3443,1.49119660575529e-17,1.49119660575529e-17,FALSE,FALSE,25,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_038662","RUBCN",11,1,0,1,0.294733333333333,5.03952099406259e-07,5.03952099406259e-07,FALSE,FALSE,26,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_013030","KITLG",5,1,1,0,0.294333333333333,0.00168309984875841,0.00168309984875841,FALSE,FALSE,27,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_007508","IFITM2",33,1,1,0,0.289,3.61991580552096e-71,3.61991580552096e-71,FALSE,FALSE,28,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_003170","TMEM234",16,1,0,1,0.2684,0.0026021966421161,0.0026021966421161,FALSE,FALSE,29,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_007960","ALKBH3",15,1,1,0,0.2671,2.46968200207789e-08,2.46968200207789e-08,FALSE,FALSE,30,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_033510","RGS19",4,1,1,0,0.262466666666667,9.54256527142605e-07,9.54256527142605e-07,FALSE,FALSE,31,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_046278","PLA2G7",12,1,0,1,0.255733333333333,0.0167162931883611,0.0167162931883611,FALSE,FALSE,32,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_004716","PHLDA3",5,1,1,0,0.251133333333333,2.98344009874571e-05,2.98344009874571e-05,FALSE,FALSE,33,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_042338","ARHGAP26",37,1,0,1,0.246866666666667,0.000317945859288863,1.78097856887777e-12,FALSE,FALSE,34,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_019483","LCMT1",20,1,0,1,0.242266666666667,0.000345223859883594,0.000345223859883594,FALSE,FALSE,35,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_003699","GBP1",29,1,0,1,0.239266666666667,0.00721413612273577,0.000322319529567584,FALSE,FALSE,36,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_056987","LINC00278",14,1,0,1,0.235,0.000954853242624066,0.000954853242624066,FALSE,FALSE,37,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_034711","CCDC117",7,1,0,1,0.233266666666667,0.0390298532625624,0.0390298532625624,FALSE,FALSE,38,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_021196","COG4",24,1,0,1,0.2253,1.84510757520461e-08,1.84510757520461e-08,FALSE,FALSE,39,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_037565","RASSF1",7,1,1,0,0.222966666666667,0.0322889042208341,0.0322889042208341,FALSE,FALSE,40,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_001285","CTTNBP2NL",8,1,0,1,0.221033333333333,0.0052785731886035,0.0052785731886035,FALSE,FALSE,41,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_046933","KATNA1",11,1,1,0,0.214433333333333,0.00152554796828384,0.00152554796828384,FALSE,FALSE,42,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_049736","ZC3HAV1",9,1,0,1,0.207366666666667,3.30523191819509e-05,2.82237550080375e-24,FALSE,FALSE,43,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_012799","NEMP1",14,1,1,0,0.2042,0.00423988092917687,0.000814703706837774,FALSE,FALSE,44,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_047802","ZP3",7,1,1,0,0.2027,5.3882550244545e-05,5.3882550244545e-05,FALSE,FALSE,45,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_003886","TMIGD3",12,1,0,1,0.193933333333333,0.0216676112434067,0.0216676112434067,FALSE,FALSE,46,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_007648","TRIM22",14,1,0,1,0.1938,0.0453303072477825,0.00179113205169596,FALSE,FALSE,47,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_004477","NME7",14,1,0,1,0.1929,0.00157583493178867,0.00157583493178867,FALSE,FALSE,48,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_007417","FAM53B",9,1,0,1,0.189566666666667,9.4119660700993e-06,9.4119660700993e-06,FALSE,FALSE,49,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_013955","UCHL3",23,1,1,0,0.184,6.52970156390742e-09,6.52970156390742e-09,FALSE,FALSE,50,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_049940","CLN8",30,1,0,1,0.183166666666667,1.01536708166015e-06,1.01536708166015e-06,FALSE,FALSE,51,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_011237","SP1",6,1,1,0,0.182066666666667,0.0204489609549215,0.0204489609549215,FALSE,FALSE,52,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_025689","SHFL",11,1,0,1,0.178666666666667,0.00221006770431947,1.13155514409576e-06,FALSE,FALSE,53,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_048605","PRKAR1B",4,1,1,0,0.177733333333333,0.0154671813389845,0.0154671813389845,FALSE,FALSE,54,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_001946","RASAL2",14,1,0,1,0.1772,0.00559193092028742,0.00340352134290941,FALSE,FALSE,55,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_026989","CLEC4G",22,1,1,0,0.177166666666667,0.00143119131157685,0.00143119131157685,FALSE,FALSE,56,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_012762","PYM1",8,1,0,1,0.177133333333333,0.0023846196645786,0.0023846196645786,FALSE,FALSE,57,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_014800","TEX30",8,1,0,1,0.176833333333333,0.0128385776399549,0.00603810070363942,FALSE,FALSE,58,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_005989","IFIT3",21,2,0,2,0.176166666666667,7.67974761830751e-15,7.67974761830751e-15,FALSE,FALSE,59,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_023973","HELZ",13,1,0,1,0.1757,0.040944940602898,0.040944940602898,FALSE,FALSE,60,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_052815","CBWD3",24,1,1,0,0.175133333333333,0.00453594222192303,0.00453594222192303,FALSE,FALSE,61,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_036619","ACP3",22,1,0,1,0.1734,1.40228042343877e-13,1.09437997035353e-28,FALSE,FALSE,62,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_023324","EVI2B",13,1,1,0,0.1712,0.0141140843500096,0.0141140843500096,FALSE,FALSE,63,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_031234","WDR33",6,1,0,1,0.170533333333333,0.00974327279191702,0.000606089509949781,FALSE,FALSE,64,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_001850","MPZL1",11,1,0,1,0.1692,0.000430072717606714,0.000430072717606714,FALSE,FALSE,65,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_025088","ZNF521",14,1,0,1,0.1685,0.021292429260765,0.021292429260765,FALSE,FALSE,66,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_029077","MERTK",18,1,1,0,0.167566666666667,1.88289980932253e-06,6.61126698841958e-08,FALSE,FALSE,67,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_036323","ST3GAL6",39,1,1,0,0.166866666666667,1.38852090295867e-05,1.38852090295867e-05,FALSE,FALSE,68,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_034988","TTC38",8,1,0,1,0.166766666666667,0.00223093812546134,0.00223093812546134,FALSE,FALSE,69,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_045554","SYNJ2",12,1,1,0,0.1659,0.0111017259423239,0.0111017259423239,FALSE,FALSE,70,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_053148","PALM2AKAP2",16,1,1,0,0.165433333333333,0.000622580498503264,0.000622580498503264,FALSE,FALSE,71,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_041576","C5orf51",13,1,1,0,0.164933333333333,2.33798254971626e-06,2.71021763168111e-08,FALSE,FALSE,72,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_010446","PCSK7",20,1,0,1,0.164566666666667,1.61663768672278e-05,1.61663768672278e-05,FALSE,FALSE,73,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_034423","USP18",20,1,0,1,0.164,2.93614638526764e-15,2.93614638526764e-15,FALSE,FALSE,74,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_046101","HLA-DMB",23,1,1,0,0.1637,8.57931188219794e-05,8.57931188219794e-05,FALSE,FALSE,75,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_040555","CNOT6L",12,1,0,1,0.1623,0.0088308730129404,0.0088308730129404,FALSE,FALSE,76,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_015377","SOCS4",5,1,1,0,0.162233333333333,0.0192158085064346,0.0192158085064346,FALSE,FALSE,77,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_035528","ARFGAP3",30,1,0,1,0.161266666666667,0.000226684196102047,9.25090746812565e-10,FALSE,FALSE,78,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_025690","PPAN-P2RY11",13,1,0,1,0.1608,1.40359101704113e-07,6.72156253514496e-08,FALSE,FALSE,79,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_053123","FSD1L",16,1,1,0,0.1601,2.48234168250096e-11,2.48234168250096e-11,FALSE,FALSE,80,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_055956","RPS6KA3",24,1,0,1,0.158866666666667,0.0269682826942577,2.67145371237467e-69,FALSE,FALSE,81,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_054566","FUT7",9,1,0,1,0.157766666666667,9.01596541254021e-72,9.01596541254021e-72,FALSE,FALSE,82,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_025884","BISPR",34,1,0,1,0.1566,3.15977652388166e-06,1.68808789349232e-07,FALSE,FALSE,83,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_037549","AMIGO3",13,1,0,1,0.154533333333333,0.00358753271713499,0.00041666106484054,FALSE,FALSE,84,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_026880","DIRAS1",9,1,0,1,0.154166666666667,1.81437588395542e-10,1.81437588395542e-10,FALSE,FALSE,85,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_004792","RAB7B",12,1,0,1,0.154033333333333,6.3235211067131e-09,1.03480579586013e-81,FALSE,FALSE,86,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_027650","XRCC1",14,1,0,1,0.153733333333333,1.98162131981917e-08,1.98162131981917e-08,FALSE,FALSE,87,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_056819","SLITRK4",3,1,0,1,0.153566666666667,0.0472609644127398,0.000658395350826938,FALSE,FALSE,88,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_039469","GAR1",4,1,0,1,0.1533,0.0356771750862216,0.0356771750862216,FALSE,FALSE,89,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_046083","PBX2",15,1,1,0,0.153266666666667,1.46474857813624e-08,1.46474857813624e-08,FALSE,FALSE,90,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_046645","SESN1",10,1,0,1,0.152266666666667,0.00229414132813898,3.32285678664154e-14,FALSE,FALSE,91,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_000432","PIGV",19,1,1,0,0.151233333333333,0.000523103159313944,0.000523103159313944,FALSE,FALSE,92,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_034654","CABIN1",9,1,0,1,0.151033333333333,0.002197721522918,0.002197721522918,FALSE,FALSE,93,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_021139","GFOD2",7,1,0,1,0.150333333333333,0.000173096637581646,0.000173096637581646,FALSE,FALSE,94,"T_HT","T_HT_anchor",0.05,0.05,0.15
"XLOC_055325","ARMCX3",8,1,0,1,0.150166666666667,0.00488786111441585,0.00488786111441585,FALSE,FALSE,95,"T_HT","T_HT_anchor",0.05,0.05,0.15
