"isoform_id","gene_id","gene_name","oId","class_code","T_dIF","T_abs_dIF","T_q","T_gene_q","T_switching","T_novel","U_gene_id","U_gene_name","U_dIF","U_abs_dIF","U_q","U_gene_q","U_switching","U_novel","present_in_T","present_in_U","present_in_both","overlap_class","same_direction","delta_dIF","abs_delta_dIF"
"TCONS_00077133","XLOC_011692","MRPL42","PB.4507.19","j",-0.0171666666666667,0.0171666666666667,0.731301918147162,4.69141424581951e-06,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00077134","XLOC_011692","MRPL42","PB.4507.20","c",-0.2198,0.2198,4.69141424581951e-06,4.69141424581951e-06,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00069381","XLOC_012456","SOX5","ENST00000451604.7","=",-0.170966666666667,0.170966666666667,0.000537210331093829,0.000537210331093829,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00069384","XLOC_012456","SOX5","ENST00000646273.1","=",0.00796666666666667,0.00796666666666667,0.816309004645864,0.000537210331093829,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069396","XLOC_012456","SOX5","ENST00000536729.2","=",-0.0278,0.0278,0.958057271926819,0.000537210331093829,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069397","XLOC_012456","SOX5","ENST00000446891.7","=",-0.0324,0.0324,0.920239043762667,0.000537210331093829,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069399","XLOC_012456","SOX5","ENST00000429944.6","=",-0.0035,0.0035,0.921541330915698,0.000537210331093829,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069400","XLOC_012456","SOX5","ENST00000456299.2","=",-0.0252,0.0252,0.955754165315585,0.000537210331093829,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069402","XLOC_012456","SOX5","ENST00000483544.1","=",-0.0186,0.0186,0.944037782897866,0.000537210331093829,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075384","XLOC_012456","SOX5","PB.3651.1","j",0.0965,0.0965,0.573700383035545,0.000537210331093829,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075385","XLOC_012456","SOX5","PB.3651.2","m",0.0456333333333333,0.0456333333333333,0.700837330652505,0.000537210331093829,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00076405","XLOC_012456","SOX5","PB.2896.10","j",0.136166666666667,0.136166666666667,0.0305499560214675,0.000537210331093829,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00076406","XLOC_012456","SOX5","PB.2896.13","j",0.0106666666666667,0.0106666666666667,0.941402741889791,0.000537210331093829,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069723","XLOC_012538","AMN1","PB.3704.1","=",0.0333333333333333,0.0333333333333333,0.812359357628408,9.4558189929635e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069725","XLOC_012538","AMN1","PB.3704.3","=",-0.135266666666667,0.135266666666667,0.580224044989142,9.4558189929635e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069726","XLOC_012538","AMN1","PB.4352.2","=",-0.00143333333333334,0.00143333333333334,0.945753674649804,9.4558189929635e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069728","XLOC_012538","AMN1","ENST00000535408.5","=",-0.0406333333333333,0.0406333333333333,0.00731610975844787,9.4558189929635e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069729","XLOC_012538","AMN1","ENST00000537960.5","=",0.0376,0.0376,0.467769779535113,9.4558189929635e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069733","XLOC_012538","AMN1","PB.2937.4","=",-0.0560333333333333,0.0560333333333333,0.120441414832178,9.4558189929635e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00069734","XLOC_012538","AMN1","ENST00000509386.2","=",0.00363333333333334,0.00363333333333334,0.993897574202545,9.4558189929635e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075437","XLOC_012538","AMN1","PB.3704.4","j",-0.0106,0.0106,0.944572630367694,9.4558189929635e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00077389","XLOC_012538","AMN1","PB.4058.1","c",0.0144333333333333,0.0144333333333333,0.964261149905759,9.4558189929635e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00077390","XLOC_012538","AMN1","PB.4058.6","j",-0.0334333333333333,0.0334333333333333,0.934715619885151,9.4558189929635e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00077391","XLOC_012538","AMN1","PB.4058.7","c",0.250666666666667,0.250666666666667,9.4558189929635e-07,9.4558189929635e-07,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00077392","XLOC_012538","AMN1","PB.4058.8","j",-0.0704,0.0704,0.418825825720711,9.4558189929635e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070757","XLOC_012782","ENSG00000257337","ENST00000549388.1","=",0.0461666666666667,0.0461666666666667,0.965908825522267,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",-0.00333333333333333,0.00333333333333333,1,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,-0.0495,0.0495
"TCONS_00070758","XLOC_012782","ENSG00000257337","ENST00000660006.2","=",0.0285666666666667,0.0285666666666667,0.930027556851579,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",0.0511,0.0511,0.96870923056349,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.0225333333333333,0.0225333333333333
"TCONS_00070759","XLOC_012782","ENSG00000257337","ENST00000686638.1","=",-0.1396,0.1396,0.0220145284760521,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",-0.0024,0.0024,1,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.1372,0.1372
"TCONS_00070761","XLOC_012782","ENSG00000257337","ENST00000684981.1","=",0.0169333333333333,0.0169333333333333,0.90508321113215,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",-0.1511,0.1511,0.0195341717956963,0.0195341717956963,TRUE,FALSE,TRUE,TRUE,TRUE,"U-significant / T-present non-sig",FALSE,-0.168033333333333,0.168033333333333
"TCONS_00070762","XLOC_012782","ENSG00000257337","ENST00000670565.2","=",-0.0417666666666667,0.0417666666666667,0.787822621476875,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",0.0619333333333333,0.0619333333333333,0.88923968892197,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,0.1037,0.1037
"TCONS_00070764","XLOC_012782","ENSG00000257337","ENST00000546566.7","=",-0.1768,0.1768,0.714849793153378,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",-0.209366666666667,0.209366666666667,0.919287079275536,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,-0.0325666666666667,0.0325666666666667
"TCONS_00070765","XLOC_012782","ENSG00000257337","ENST00000663863.2","=",0.0366,0.0366,0.99633622898533,0.0220145284760521,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070767","XLOC_012782","ENSG00000257337","ENST00000657729.2","=",0.0265333333333333,0.0265333333333333,0.81089006434386,0.0220145284760521,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070768","XLOC_012782","ENSG00000257337","ENST00000667771.2","=",0.1341,0.1341,0.927944699964021,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",-0.000866666666666667,0.000866666666666667,1,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,-0.134966666666667,0.134966666666667
"TCONS_00070769","XLOC_012782","ENSG00000257337","ENST00000668380.1","=",-0.0326666666666667,0.0326666666666667,0.968407797132064,0.0220145284760521,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070772","XLOC_012782","ENSG00000257337","ENST00000662887.1","=",-0.0588333333333333,0.0588333333333333,0.961975582955226,0.0220145284760521,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070778","XLOC_012782","ENSG00000257337","ENST00000658354.1","=",0.0707,0.0707,0.912384448370373,0.0220145284760521,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070779","XLOC_012782","ENSG00000257337","ENST00000607643.1","=",0.0349333333333333,0.0349333333333333,0.93948532715722,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",0.0322333333333333,0.0322333333333333,1,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,-0.00269999999999999,0.00269999999999999
"TCONS_00070780","XLOC_012782","ENSG00000257337","ENST00000546767.5","=",-0.01,0.01,0.989228857090959,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",0.0435333333333333,0.0435333333333333,0.965773173265661,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,0.0535333333333333,0.0535333333333333
"TCONS_00070781","XLOC_012782","ENSG00000257337","ENST00000546793.1","=",-0.0241666666666667,0.0241666666666667,0.943987643361932,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",0.00783333333333333,0.00783333333333333,1,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",FALSE,0.032,0.032
"TCONS_00070782","XLOC_012782","ENSG00000257337","ENST00000688419.1","=",0.0609666666666667,0.0609666666666667,0.65853922570642,0.0220145284760521,FALSE,FALSE,"XLOC_012782","ENSG00000257337",0.136966666666667,0.136966666666667,0.667879013748317,0.0195341717956963,FALSE,FALSE,TRUE,TRUE,TRUE,"Non-significant / other",TRUE,0.076,0.076
"TCONS_00070959","XLOC_012805","SMUG1","ENST00000682136.1","=",0.0302,0.0302,0.189385083976442,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070960","XLOC_012805","SMUG1","PB.3855.1","=",-0.0308,0.0308,0.559993835539724,1.7279496951697e-12,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070961","XLOC_012805","SMUG1","ENST00000511854.1","=",0.0150666666666667,0.0150666666666667,0.793653795625581,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070964","XLOC_012805","SMUG1","ENST00000505128.5","=",0.0101666666666667,0.0101666666666667,0.879379007734375,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070965","XLOC_012805","SMUG1","ENST00000337581.7","=",-0.0118666666666667,0.0118666666666667,0.934827771213762,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070966","XLOC_012805","SMUG1","PB.4220.2","=",-0.120466666666667,0.120466666666667,0.0376171046007322,1.7279496951697e-12,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070967","XLOC_012805","SMUG1","ENST00000505662.1","=",-0.0015,0.0015,0.991800374320754,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070969","XLOC_012805","SMUG1","ENST00000514196.5","=",0.0027,0.0027,0.826868797135952,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070970","XLOC_012805","SMUG1","ENST00000511522.5","=",-0.0299,0.0299,7.70027559543786e-07,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070972","XLOC_012805","SMUG1","ENST00000509078.1","=",0.00323333333333333,0.00323333333333333,0.989228857090959,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070973","XLOC_012805","SMUG1","ENST00000507904.5","=",-0.0492,0.0492,1.7279496951697e-12,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070978","XLOC_012805","SMUG1","ENST00000505597.1","=",0.0307,0.0307,0.504331773188741,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00070979","XLOC_012805","SMUG1","ENST00000503231.1","=",-0.00396666666666667,0.00396666666666667,0.848610569679328,1.7279496951697e-12,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075574","XLOC_012805","SMUG1","PB.3855.3","j",0.0214333333333333,0.0214333333333333,0.766788722123395,1.7279496951697e-12,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075575","XLOC_012805","SMUG1","PB.3855.4","j",-0.00933333333333333,0.00933333333333333,0.933870607164757,1.7279496951697e-12,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00076516","XLOC_012805","SMUG1","PB.3041.2","c",0.160766666666667,0.160766666666667,0.229351712083275,1.7279496951697e-12,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071153","XLOC_012843","PYM1","PB.3878.2","=",-0.1764,0.1764,0.00210353641205075,0.00210353641205075,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00071154","XLOC_012843","PYM1","PB.3878.1","=",0.150266666666667,0.150266666666667,0.118082056941194,0.00210353641205075,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071155","XLOC_012843","PYM1","PB.4249.3","=",0.0115,0.0115,0.852001446193102,0.00210353641205075,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071158","XLOC_012843","PYM1","PB.4558.6","=",-0.0219,0.0219,0.528473747473528,0.00210353641205075,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075610","XLOC_012843","PYM1","PB.3878.3","j",-0.00856666666666667,0.00856666666666667,0.946312450845199,0.00210353641205075,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00078437","XLOC_012843","PYM1","PB.4558.7","c",0.0371,0.0371,0.331821537076396,0.00210353641205075,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071449","XLOC_012880","NEMP1","ENST00000379391.7","=",-0.0139666666666667,0.0139666666666667,0.356754809157539,2.64634819076352e-11,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071450","XLOC_012880","NEMP1","ENST00000300128.9","=",-0.0190666666666667,0.0190666666666667,0.849372067657114,2.64634819076352e-11,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075677","XLOC_012880","NEMP1","PB.3917.2","c",0.235066666666667,0.235066666666667,6.14864204821439e-06,2.64634819076352e-11,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00075678","XLOC_012880","NEMP1","PB.3917.5","o",0.0574,0.0574,0.391723877650685,2.64634819076352e-11,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075680","XLOC_012880","NEMP1","PB.3917.14","j",-0.00296666666666667,0.00296666666666667,0.848990307832098,2.64634819076352e-11,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00076568","XLOC_012880","NEMP1","PB.3094.7","c",-0.148533333333333,0.148533333333333,0.000127973467848593,2.64634819076352e-11,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00076569","XLOC_012880","NEMP1","PB.3094.6","j",0.0222333333333333,0.0222333333333333,0.214483589780139,2.64634819076352e-11,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00076570","XLOC_012880","NEMP1","PB.3094.5","j",-0.1308,0.1308,2.64634819076352e-11,2.64634819076352e-11,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00076571","XLOC_012880","NEMP1","PB.3094.9","j",0.0122333333333333,0.0122333333333333,0.566712268537569,2.64634819076352e-11,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071481","XLOC_012884","NDUFA4L2","ENST00000554503.6","=",0.383833333333333,0.383833333333333,0.0376171046007322,0.0376171046007322,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00071482","XLOC_012884","NDUFA4L2","ENST00000393825.5","=",-0.301333333333333,0.301333333333333,0.307429375805409,0.0376171046007322,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071483","XLOC_012884","NDUFA4L2","ENST00000555173.1","=",-0.0302,0.0302,0.99473055203523,0.0376171046007322,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071484","XLOC_012884","NDUFA4L2","ENST00000556732.1","=",-0.0076,0.0076,0.924420810539947,0.0376171046007322,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071485","XLOC_012884","NDUFA4L2","ENST00000554688.1","=",0.00143333333333333,0.00143333333333333,0.99714218601791,0.0376171046007322,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00071487","XLOC_012884","NDUFA4L2","ENST00000557276.1","=",-0.0461666666666667,0.0461666666666667,0.837857463200457,0.0376171046007322,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00072112","XLOC_013055","PHLDA1","ENST00000266671.10","=",0.106166666666667,0.106166666666667,0.00721058541688129,0.00721058541688129,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00075728","XLOC_013055","PHLDA1","PB.4035.4","o",-0.106166666666667,0.106166666666667,0.0164170147356635,0.00721058541688129,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00072397","XLOC_013120","KITLG","ENST00000378535.4","=",-0.252133333333333,0.252133333333333,0.121433485485284,0.000207521903033161,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00072398","XLOC_013120","KITLG","ENST00000644744.1","=",0.2996,0.2996,0.000207521903033161,0.000207521903033161,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00072399","XLOC_013120","KITLG","ENST00000347404.10","=",-0.0507333333333333,0.0507333333333333,0.66749703290942,0.000207521903033161,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00073542","XLOC_013382","SPRING1","ENST00000261318.5","=",-0.0464333333333334,0.0464333333333334,0.772060926839987,4.1933642327143e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00073543","XLOC_013382","SPRING1","ENST00000547630.1","=",-0.0112333333333333,0.0112333333333333,0.943784163117779,4.1933642327143e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00073545","XLOC_013382","SPRING1","ENST00000547606.1","=",-0.0341666666666667,0.0341666666666667,0.804860020879958,4.1933642327143e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00077785","XLOC_013382","SPRING1","PB.4684.4","c",-0.187766666666667,0.187766666666667,4.1933642327143e-05,4.1933642327143e-05,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00078614","XLOC_013382","SPRING1","PB.5028.2","c",0.284466666666667,0.284466666666667,0.519412292003908,4.1933642327143e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00081966","XLOC_014600","RUBCNL","ENST00000429979.6","=",0.0019,0.0019,0.960317195296394,1.71179622571665e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00081977","XLOC_014600","RUBCNL","ENST00000487195.5","=",0.00706666666666667,0.00706666666666667,0.908100736577068,1.71179622571665e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00081985","XLOC_014600","RUBCNL","ENST00000675351.1","=",-0.00593333333333333,0.00593333333333333,0.898767620371566,1.71179622571665e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00081988","XLOC_014600","RUBCNL","ENST00000424051.1","=",0.0149,0.0149,0.962788813193792,1.71179622571665e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00083496","XLOC_014600","RUBCNL","PB.3622.2","c",-0.0915333333333333,0.0915333333333333,0.444123721133713,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00083497","XLOC_014600","RUBCNL","PB.4593.6","j",0.0165,0.0165,0.533088827635172,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00083498","XLOC_014600","RUBCNL","PB.4593.8","x",0.0169333333333333,0.0169333333333333,0.513622413047496,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00083802","XLOC_014600","RUBCNL","PB.3622.4","j",0.00603333333333333,0.00603333333333333,0.924289094508948,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00083803","XLOC_014600","RUBCNL","PB.3622.5","j",0.00173333333333334,0.00173333333333334,0.99000014532024,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084216","XLOC_014600","RUBCNL","PB.4974.1","c",0.0021,0.0021,0.997789717239361,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084217","XLOC_014600","RUBCNL","PB.4974.3","j",0.0244,0.0244,0.741824768196617,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084218","XLOC_014600","RUBCNL","PB.4974.12","j",-0.1447,0.1447,0.000158897769029887,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084219","XLOC_014600","RUBCNL","PB.4974.8","c",0.113466666666667,0.113466666666667,1.71179622571665e-05,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084220","XLOC_014600","RUBCNL","PB.4974.7","c",-0.0305,0.0305,0.948124554896511,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084221","XLOC_014600","RUBCNL","PB.4974.14","j",0.00933333333333333,0.00933333333333333,0.869566531778925,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084222","XLOC_014600","RUBCNL","PB.4974.16","j",0.00743333333333333,0.00743333333333333,0.990208514995564,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084224","XLOC_014600","RUBCNL","PB.4974.13","j",0.0134333333333333,0.0134333333333333,0.893730048307073,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084225","XLOC_014600","RUBCNL","PB.4974.17","j",0.00106666666666666,0.00106666666666666,0.97718011580518,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00084673","XLOC_014600","RUBCNL","PB.5357.2","k",0.00576666666666667,0.00576666666666667,1,1.71179622571665e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00085035","XLOC_015098","TOX4","ENST00000613005.4","=",0.00396666666666667,0.00396666666666667,0.801041667289167,0.000127258365957919,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00085036","XLOC_015098","TOX4","ENST00000448790.7","=",-0.116833333333333,0.116833333333333,0.000127258365957919,0.000127258365957919,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00085037","XLOC_015098","TOX4","ENST00000455393.5","=",-0.00293333333333333,0.00293333333333333,0.981027649969986,0.000127258365957919,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00085045","XLOC_015098","TOX4","ENST00000473176.1","=",-0.0035,0.0035,0.78255127784192,0.000127258365957919,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
