"gene_id","gene_name","n_isoforms","n_switching_isoforms","n_novel_isoforms","min_isoform_switch_q","min_gene_switch_q","max_abs_dif_all_isoforms","max_abs_dif_switching","novel_involved"
"XLOC_047815","PTPN12",32,0,18,0.113068074660088,0.113068074660088,0.0518,,FALSE
"XLOC_047816","RSBN1L",7,0,2,0.0102519437127261,0.0102519437127261,0.0316333333333333,,FALSE
"XLOC_047817","PHTF2",14,0,6,0.577346043860421,0.577346043860421,0.0672666666666667,,FALSE
"XLOC_047830","MAGI2-AS3",31,0,0,0.000824811320444116,0.000824811320444116,0.1009,,FALSE
"XLOC_047833","GNAI1",12,0,0,0.417758359958042,0.417758359958042,0.1575,,FALSE
"XLOC_047836","CD36",51,0,41,6.79123258558635e-07,6.79123258558635e-07,0.0243666666666667,,FALSE
"XLOC_047855","DMTF1",39,0,14,2.69097684948994e-05,2.69097684948994e-05,0.0996,,FALSE
"XLOC_047861","DBF4",11,0,6,0.803255499262865,0.803255499262865,0.026,,FALSE
"XLOC_047872","STEAP1",2,0,0,0.271659125732388,0.271659125732388,0.1011,,FALSE
"XLOC_047877","GTPBP10",36,0,7,0.00314798119751271,0.00314798119751271,0.128966666666667,,FALSE
"XLOC_047880","FZD1",2,0,1,0.895763580176249,0.895763580176249,0.0385,,FALSE
"XLOC_047883","AKAP9",25,0,6,0.0126084025004598,0.0126084025004598,0.0622333333333333,,FALSE
"XLOC_047885","ANKIB1",8,0,1,0.457429741172969,0.457429741172969,0.0803,,FALSE
"XLOC_047887","GATAD1",10,0,2,0.380982735934711,0.380982735934711,0.0446666666666667,,FALSE
"XLOC_047888","RBM48",7,0,5,0.48681089497537,0.48681089497537,0.0555333333333333,,FALSE
"XLOC_047891","CDK6-AS1",6,0,0,0.000222748843322052,0.000222748843322052,0.1118,,FALSE
"XLOC_047892","VPS50",26,0,8,0.299983461455812,0.299983461455812,0.0728,,FALSE
"XLOC_047905","CASD1",7,0,2,0.417668079357953,0.417668079357953,0.0808666666666666,,FALSE
"XLOC_047932","SDHAF3",4,0,0,0.353787840562242,0.353787840562242,0.0745,,FALSE
"XLOC_047943","BRI3",9,0,2,0.491594649444516,0.491594649444516,0.00396666666666667,,FALSE
"XLOC_047945","NPTX2",2,0,0,0.937515978017392,0.937515978017392,0.00426666666666667,,FALSE
"XLOC_047946","TRRAP",9,0,2,0.538107656395295,0.538107656395295,0.0522666666666666,,FALSE
"XLOC_047949","ARPC1A",44,0,19,2.26291333730896e-06,2.26291333730896e-06,0.0182,,FALSE
"XLOC_047950","BUD31",14,0,7,0.373248770332486,0.373248770332486,0.0258666666666667,,FALSE
"XLOC_047951","CPSF4",12,0,1,0.123279659166654,0.123279659166654,0.0588666666666667,,FALSE
"XLOC_047952","ZNF789",12,0,2,0.0599047145307799,0.0599047145307799,0.0549333333333333,,FALSE
"XLOC_047953","ZKSCAN5",11,0,8,0.476572417561801,0.476572417561801,0.1391,,FALSE
"XLOC_047954","ZNF655",28,0,4,0.451104820302604,0.451104820302604,0.0293666666666667,,FALSE
"XLOC_047955","ZSCAN25",11,0,2,0.637811508510455,0.637811508510455,0.0244333333333333,,FALSE
"XLOC_047968","ZKSCAN1",7,0,1,0.253348009583876,0.253348009583876,0.108166666666667,,FALSE
"XLOC_047969","ZSCAN21",7,0,4,0.0127902838846075,0.0127902838846075,0.1953,,FALSE
"XLOC_047970","COPS6",12,0,5,0.294616903297257,0.294616903297257,0.0489666666666666,,FALSE
"XLOC_047971","AP4M1",15,0,1,0.0798434229009138,0.0798434229009138,0.0906666666666667,,FALSE
"XLOC_047972","CNPY4",6,0,1,0.917042765411236,0.917042765411236,0.0317,,FALSE
"XLOC_047975","LAMTOR4",12,0,2,0.283578803234071,0.283578803234071,0.0201666666666667,,FALSE
"XLOC_047978","STAG3L5P",41,0,10,0.000150721045314006,0.000150721045314006,0.0418333333333333,,FALSE
