"isoform_id","gene_id","gene_name","T_dIF_n","T_q_i","T_q_g","T_is_switching","H_dIF_n","H_q_i","H_q_g","H_is_switching","in_T","in_H","T_significant","H_significant","present_in_both","same_direction","abs_dIF_delta","tested_in_H","tested_in_T","H_ctx_dIF","H_ctx_IF1","H_ctx_IF2","H_ctx_q","T_ctx_dIF","T_ctx_IF1","T_ctx_IF2","T_ctx_q","H_dIF_used","same_direction_ctx","T_dIF_used","same_direction_ctx_T","overlap_note_T"
"TCONS_00054777","XLOC_007610","OR52K3P",-0.0453,0.819937840763452,0.00625290457769261,FALSE,-0.184766666666667,0.00349303114360734,0.00349303114360734,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.139466666666667,TRUE,TRUE,-0.184766666666667,0.207033333333333,0.0222666666666667,0.00349303114360734,-0.0453,0.0892,0.0439,0.819937840763452,-0.184766666666667,TRUE,-0.0453,TRUE,"Tested in T, not switching"
"TCONS_00092605","XLOC_017625","DIS3L",-0.109533333333333,8.3838111851415e-06,8.3838111851415e-06,FALSE,-0.184666666666667,0.0467900019178534,0.0467900019178534,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0751333333333333,TRUE,TRUE,-0.184666666666667,0.211666666666667,0.027,0.0467900019178534,-0.109533333333333,0.109533333333333,0,8.3838111851415e-06,-0.184666666666667,TRUE,-0.109533333333333,TRUE,"Tested in T, not switching"
"TCONS_00027180","XLOC_004956","LBR",-0.0113,0.945339969629752,0.0239057058916101,FALSE,0.183866666666667,0.00351634732538511,0.00351634732538511,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.195166666666667,TRUE,TRUE,0.183866666666667,0.0461,0.229966666666667,0.00351634732538511,-0.0113,0.1449,0.1336,0.945339969629752,0.183866666666667,FALSE,-0.0113,FALSE,"Tested in T, not switching"
"TCONS_00250189","XLOC_047225","PHF14",-0.054,0.411572129786638,0.411572129786638,FALSE,0.1833,0.00206953115835937,0.00206953115835937,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2373,TRUE,TRUE,0.1833,0.0205666666666667,0.203866666666667,0.00206953115835937,-0.054,0.054,0,0.411572129786638,0.1833,FALSE,-0.054,FALSE,"Tested in T, not switching"
"TCONS_00248088","XLOC_044417","BTN3A3",0.102466666666667,0.454397664252426,0.140508542442586,FALSE,0.1826,0.00877625741731804,0.00877625741731804,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0801333333333333,TRUE,TRUE,0.1826,0.0946666666666667,0.277266666666667,0.00877625741731804,0.102466666666667,0.0589333333333333,0.1614,0.454397664252426,0.1826,TRUE,0.102466666666667,TRUE,"Tested in T, not switching"
"TCONS_00220671","XLOC_040913","ELF2",-0.0393,0.920125698630163,0.47273235793834,FALSE,0.181566666666667,0.0262294197798751,0.0262294197798751,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.220866666666667,TRUE,TRUE,0.181566666666667,0.124433333333333,0.306,0.0262294197798751,-0.0393,0.249133333333333,0.209833333333333,0.920125698630163,0.181566666666667,FALSE,-0.0393,FALSE,"Tested in T, not switching"
"TCONS_00078315","XLOC_013845","ALG11",-0.00773333333333333,0.890199982423257,0.465226045205281,FALSE,-0.180733333333333,0.00345244645033553,0.00345244645033553,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.173,TRUE,TRUE,-0.180733333333333,0.264966666666667,0.0842333333333333,0.00345244645033553,-0.00773333333333333,0.0295666666666667,0.0218333333333333,0.890199982423257,-0.180733333333333,TRUE,-0.00773333333333333,TRUE,"Tested in T, not switching"
"TCONS_00208421","XLOC_038197","SLC9A9",0.0385,0.85241779548456,0.0109449147530527,FALSE,0.180466666666667,4.26255872095803e-05,4.26255872095803e-05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.141966666666667,TRUE,TRUE,0.180466666666667,0.0928666666666667,0.273333333333333,4.26255872095803e-05,0.0385,0.277166666666667,0.315666666666667,0.85241779548456,0.180466666666667,TRUE,0.0385,TRUE,"Tested in T, not switching"
"TCONS_00236443","XLOC_044418","BTN2A1",-0.0113333333333333,0.949801606672386,0.0881364147584726,FALSE,0.18,0.000226689898742573,0.000226689898742573,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.191333333333333,TRUE,TRUE,0.18,0,0.18,0.000226689898742573,-0.0113333333333333,0.106366666666667,0.0950333333333333,0.949801606672386,0.18,FALSE,-0.0113333333333333,FALSE,"Tested in T, not switching"
"TCONS_00128229","XLOC_023453","CWC25",0.0216333333333333,0.9202403403604,0.363040041501751,FALSE,0.178633333333333,0.0304714271034349,0.0304714271034349,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.157,TRUE,TRUE,0.178633333333333,0.0781333333333333,0.256766666666667,0.0304714271034349,0.0216333333333333,0.1488,0.170433333333333,0.9202403403604,0.178633333333333,TRUE,0.0216333333333333,TRUE,"Tested in T, not switching"
"TCONS_00234588","XLOC_043243","MRPS27",-0.0533333333333333,0.568967783861589,0.439099459276513,FALSE,0.1782,2.12675474602299e-05,2.12675474602299e-05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.231533333333333,TRUE,TRUE,0.1782,0.0185666666666667,0.196766666666667,2.12675474602299e-05,-0.0533333333333333,0.1542,0.100866666666667,0.568967783861589,0.1782,FALSE,-0.0533333333333333,FALSE,"Tested in T, not switching"
"TCONS_00028323","XLOC_003522","DOCK7",-0.167833333333333,0.0779739849795937,0.00660436043000244,FALSE,-0.1782,0.000724341040314165,0.000724341040314165,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0103666666666666,TRUE,TRUE,-0.1782,0.284966666666667,0.106766666666667,0.000724341040314165,-0.167833333333333,0.306733333333333,0.1389,0.0779739849795937,-0.1782,TRUE,-0.167833333333333,TRUE,"Tested in T, not switching"
"TCONS_00213037","XLOC_039634","NOCT",0.0174,0.926820859127564,0.9202403403604,FALSE,0.1772,2.24398753836272e-06,2.24398753836272e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1598,TRUE,TRUE,0.1772,0.0364666666666667,0.213666666666667,2.24398753836272e-06,0.0174,0.172566666666667,0.189966666666667,0.926820859127564,0.1772,TRUE,0.0174,TRUE,"Tested in T, not switching"
"TCONS_00063416","XLOC_011964","ZNF664",0.0108,0.988690111198934,0.0143248275489033,FALSE,-0.176733333333333,8.30479902443698e-06,8.30479902443698e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.187533333333333,TRUE,TRUE,-0.176733333333333,0.2025,0.0257666666666667,8.30479902443698e-06,0.0108,0.0955666666666667,0.106366666666667,0.988690111198934,-0.176733333333333,FALSE,0.0108,FALSE,"Tested in T, not switching"
"TCONS_00180078","XLOC_032404","TM9SF4",0.00209999999999999,1,0.274798433605344,FALSE,-0.176666666666667,0.0300224861685005,0.0300224861685005,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.178766666666667,TRUE,TRUE,-0.176666666666667,0.2264,0.0497333333333333,0.0300224861685005,0.00209999999999999,0.156633333333333,0.158733333333333,1,-0.176666666666667,FALSE,0.00209999999999999,FALSE,"Tested in T, not switching"
"TCONS_00275354","XLOC_052344","CPSF1",0.0351666666666667,0.9202403403604,1.78689057967248e-07,FALSE,0.1764,0.000246991348460729,0.000246991348460729,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.141233333333333,TRUE,TRUE,0.1764,0.0444,0.2208,0.000246991348460729,0.0351666666666667,0.0913,0.126466666666667,0.9202403403604,0.1764,TRUE,0.0351666666666667,TRUE,"Tested in T, not switching"
"TCONS_00229519","XLOC_043405","CETN3",0.0114,1,0.70459720116151,FALSE,0.1755,0.000981055562185701,0.000981055562185701,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1641,TRUE,TRUE,0.1755,0.0118,0.1873,0.000981055562185701,0.0114,0.0238333333333333,0.0352333333333333,1,0.1755,TRUE,0.0114,TRUE,"Tested in T, not switching"
"TCONS_00190217","XLOC_034821","APOL1",-0.0199,0.9202403403604,0.00251147173568516,FALSE,0.174633333333333,0.00421390570909591,0.00421390570909591,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.194533333333333,TRUE,TRUE,0.174633333333333,0.0175,0.192133333333333,0.00421390570909591,-0.0199,0.163566666666667,0.143666666666667,0.9202403403604,0.174633333333333,FALSE,-0.0199,FALSE,"Tested in T, not switching"
"TCONS_00247995","XLOC_046825","HBS1L",-0.0133,0.968115341527593,0.456693452739078,FALSE,0.1737,0.0237554810483258,1.14478695041819e-10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.187,TRUE,TRUE,0.1737,0.1983,0.372,0.0237554810483258,-0.0133,0.311366666666667,0.298066666666667,0.968115341527593,0.1737,FALSE,-0.0133,FALSE,"Tested in T, not switching"
"TCONS_00221160","XLOC_041113","DDX60",-0.0270666666666667,0.988071311428782,0.00112672721491904,FALSE,0.1735,0.000135737619226752,0.000135737619226752,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.200566666666667,TRUE,TRUE,0.1735,0.0735666666666667,0.247066666666667,0.000135737619226752,-0.0270666666666667,0.2136,0.186533333333333,0.988071311428782,0.1735,FALSE,-0.0270666666666667,FALSE,"Tested in T, not switching"
"TCONS_00189698","XLOC_034423","USP18",0.129666666666667,0.381191030854268,2.93614638526764e-15,FALSE,0.173066666666667,3.16185940586462e-08,3.16185940586462e-08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0434,TRUE,TRUE,0.173066666666667,0.0433333333333333,0.2164,3.16185940586462e-08,0.129666666666667,0.0690666666666667,0.198733333333333,0.381191030854268,0.173066666666667,TRUE,0.129666666666667,TRUE,"Tested in T, not switching"
"TCONS_00054975","XLOC_008611","TMEM126B",-0.00936666666666667,1,0.452521117321769,FALSE,-0.171966666666667,0.00109461318597296,0.00025896529712441,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1626,TRUE,TRUE,-0.171966666666667,0.195733333333333,0.0237666666666667,0.00109461318597296,-0.00936666666666667,0.0320666666666667,0.0227,1,-0.171966666666667,TRUE,-0.00936666666666667,TRUE,"Tested in T, not switching"
"TCONS_00279604","XLOC_053359","POMT1",0.0781666666666667,0.507330729386086,0.434528295625102,FALSE,-0.171066666666667,0.0218611885863255,0.0218611885863255,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.249233333333333,TRUE,TRUE,-0.171066666666667,0.232266666666667,0.0612,0.0218611885863255,0.0781666666666667,0.0348666666666667,0.113033333333333,0.507330729386086,-0.171066666666667,FALSE,0.0781666666666667,FALSE,"Tested in T, not switching"
"TCONS_00295019","XLOC_056046","BCOR",0.0273333333333333,0.745098200181311,0.101651550831361,FALSE,0.1701,1.07791612612336e-06,1.07791612612336e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.142766666666667,TRUE,TRUE,0.1701,0.0235333333333333,0.193633333333333,1.07791612612336e-06,0.0273333333333333,0.0921666666666667,0.1195,0.745098200181311,0.1701,TRUE,0.0273333333333333,TRUE,"Tested in T, not switching"
"TCONS_00295383","XLOC_055860","PUDP",-0.122733333333333,0.703698066363234,0.703698066363234,FALSE,-0.1695,0.0313346113860938,0.0313346113860938,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0467666666666667,TRUE,TRUE,-0.1695,0.258866666666667,0.0893666666666667,0.0313346113860938,-0.122733333333333,0.2403,0.117566666666667,0.703698066363234,-0.1695,TRUE,-0.122733333333333,TRUE,"Tested in T, not switching"
"TCONS_00051038","XLOC_009970","KMT5B",-0.0149333333333333,0.947737657737976,0.288624527428307,FALSE,-0.167966666666667,0.000975507529961882,0.000975507529961882,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.153033333333333,TRUE,TRUE,-0.167966666666667,0.1958,0.0278333333333333,0.000975507529961882,-0.0149333333333333,0.0988666666666667,0.0839333333333333,0.947737657737976,-0.167966666666667,TRUE,-0.0149333333333333,TRUE,"Tested in T, not switching"
"TCONS_00023884","XLOC_003768","ALG14",0.0816,0.502848517180581,0.502848517180581,FALSE,-0.167766666666667,0.000232193721392635,0.000232193721392635,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.249366666666667,TRUE,TRUE,-0.167766666666667,0.939466666666667,0.7717,0.000232193721392635,0.0816,0.816966666666667,0.898566666666667,0.502848517180581,-0.167766666666667,FALSE,0.0816,FALSE,"Tested in T, not switching"
"TCONS_00032106","XLOC_006094","SLF2",0.00433333333333333,1,0.852246449307479,FALSE,0.1677,0.000130788359783861,0.000130788359783861,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.163366666666667,TRUE,TRUE,0.1677,0,0.1677,0.000130788359783861,0.00433333333333333,0.177866666666667,0.1822,1,0.1677,TRUE,0.00433333333333333,TRUE,"Tested in T, not switching"
"TCONS_00205877","XLOC_035959","SACM1L",-0.0049,1,0.0111357187799605,FALSE,0.167366666666667,0.000977217594258365,0.000977217594258365,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.172266666666667,TRUE,TRUE,0.167366666666667,0.0182333333333333,0.1856,0.000977217594258365,-0.0049,0.0761333333333333,0.0712333333333333,1,0.167366666666667,FALSE,-0.0049,FALSE,"Tested in T, not switching"
"TCONS_00294256","XLOC_055571","RBMX2",-0.107966666666667,0.861985807658948,0.0790537577713808,FALSE,-0.167233333333333,2.8032991581327e-06,2.8032991581327e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0592666666666667,TRUE,TRUE,-0.167233333333333,0.309033333333333,0.1418,2.8032991581327e-06,-0.107966666666667,0.3408,0.232833333333333,0.861985807658948,-0.167233333333333,TRUE,-0.107966666666667,TRUE,"Tested in T, not switching"
"TCONS_00135377","XLOC_025160","SLC39A6",0.0148666666666667,1,0.0163300740315776,FALSE,-0.1666,0.00325976358103795,0.00325976358103795,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.181466666666667,TRUE,TRUE,-0.1666,0.181266666666667,0.0146666666666667,0.00325976358103795,0.0148666666666667,0.0506,0.0654666666666667,1,-0.1666,FALSE,0.0148666666666667,FALSE,"Tested in T, not switching"
"TCONS_00107761","XLOC_020429","CREBBP",-0.126733333333333,0.41557893710286,0.28166597549782,FALSE,-0.165733333333333,0.0132653436057147,0.0132653436057147,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0389999999999999,TRUE,TRUE,-0.165733333333333,0.873333333333333,0.7076,0.0132653436057147,-0.126733333333333,0.882066666666667,0.755333333333333,0.41557893710286,-0.165733333333333,TRUE,-0.126733333333333,TRUE,"Tested in T, not switching"
"TCONS_00054889","XLOC_007997","ATG13",0.0590666666666667,0.818111141526271,0.359518703228152,FALSE,-0.164033333333333,0.0154177785584621,0.00351508811703191,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2231,TRUE,TRUE,-0.164033333333333,0.192166666666667,0.0281333333333333,0.0154177785584621,0.0590666666666667,0.0251333333333333,0.0842,0.818111141526271,-0.164033333333333,FALSE,0.0590666666666667,FALSE,"Tested in T, not switching"
"TCONS_00170349","XLOC_028123","RSAD2",0.032,0.643526101012538,3.22779548397385e-15,FALSE,-0.163033333333333,1.7629320088007e-15,1.7629320088007e-15,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.195033333333333,TRUE,TRUE,-0.163033333333333,0.166633333333333,0.0036,1.7629320088007e-15,0.032,0.0204666666666667,0.0524666666666667,0.643526101012538,-0.163033333333333,FALSE,0.032,FALSE,"Tested in T, not switching"
"TCONS_00081049","XLOC_015374","CGRRF1",0.00256666666666666,0.9202403403604,0.475692840347536,FALSE,-0.1625,0.00183714621969576,0.00183714621969576,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.165066666666667,TRUE,TRUE,-0.1625,0.204733333333333,0.0422333333333333,0.00183714621969576,0.00256666666666666,0.0715333333333333,0.0741,0.9202403403604,-0.1625,FALSE,0.00256666666666666,FALSE,"Tested in T, not switching"
"TCONS_00285107","XLOC_052401","JAK2",-0.0269333333333333,0.9202403403604,0.431018251358987,FALSE,0.1622,0.0468848198284016,0.0468848198284016,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.189133333333333,TRUE,TRUE,0.1622,0.0845,0.2467,0.0468848198284016,-0.0269333333333333,0.134766666666667,0.107833333333333,0.9202403403604,0.1622,FALSE,-0.0269333333333333,FALSE,"Tested in T, not switching"
"TCONS_00013973","XLOC_003315","SLC2A1",0.00106666666666666,1,0.12270290929127,FALSE,-0.162133333333333,6.76002718759818e-09,1.00013746008404e-16,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1632,TRUE,TRUE,-0.162133333333333,0.200233333333333,0.0381,6.76002718759818e-09,0.00106666666666666,0.123433333333333,0.1245,1,-0.162133333333333,FALSE,0.00106666666666666,FALSE,"Tested in T, not switching"
"TCONS_00131746","XLOC_024622","ME2",0.0565666666666667,0.00399500367760216,0.00399500367760216,FALSE,-0.1619,0.00260740296019743,0.00260740296019743,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.218466666666667,TRUE,TRUE,-0.1619,0.191033333333333,0.0291333333333333,0.00260740296019743,0.0565666666666667,0.000166666666666667,0.0567333333333333,0.00399500367760216,-0.1619,FALSE,0.0565666666666667,FALSE,"Tested in T, not switching"
"TCONS_00220985","XLOC_040102","ACOX3",0.124733333333333,0.822734706968892,0.444507529991831,FALSE,0.161,0.00170339733080403,0.00170339733080403,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0362666666666667,TRUE,TRUE,0.161,0.0384333333333333,0.199433333333333,0.00170339733080403,0.124733333333333,0.0160333333333333,0.140766666666667,0.822734706968892,0.161,TRUE,0.124733333333333,TRUE,"Tested in T, not switching"
"TCONS_00233450","XLOC_043915","FAM114A2",-0.0393,0.9202403403604,0.392952015837156,FALSE,-0.161,0.000418088960135692,0.000418088960135692,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1217,TRUE,TRUE,-0.161,0.2469,0.0859,0.000418088960135692,-0.0393,0.181033333333333,0.141733333333333,0.9202403403604,-0.161,TRUE,-0.0393,TRUE,"Tested in T, not switching"
"TCONS_00243116","XLOC_046217","TFEB",0.0496,0.59510340219913,8.93986742167697e-05,FALSE,0.1602,0.00290862890763385,0.00290862890763385,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1106,TRUE,TRUE,0.1602,0.0258333333333333,0.186033333333333,0.00290862890763385,0.0496,0.2026,0.2522,0.59510340219913,0.1602,TRUE,0.0496,TRUE,"Tested in T, not switching"
"TCONS_00233835","XLOC_043392","TMEM161B",0.0536333333333333,0.896608800555395,0.442053606183997,FALSE,-0.1601,0.00126276915865804,0.00126276915865804,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.213733333333333,TRUE,TRUE,-0.1601,0.1812,0.0211,0.00126276915865804,0.0536333333333333,0.0696,0.123233333333333,0.896608800555395,-0.1601,FALSE,0.0536333333333333,FALSE,"Tested in T, not switching"
"TCONS_00274434","XLOC_052000","NIPAL2",0.0550666666666667,0.844780695056025,0.542643082782047,FALSE,-0.159766666666667,0.015943103424274,6.60718819882144e-12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.214833333333333,TRUE,TRUE,-0.159766666666667,0.201166666666667,0.0414,0.015943103424274,0.0550666666666667,0.0672333333333333,0.1223,0.844780695056025,-0.159766666666667,FALSE,0.0550666666666667,FALSE,"Tested in T, not switching"
"TCONS_00225736","XLOC_042379","FBXO38",0.00459999999999999,0.986325993743016,0.0319278444442941,FALSE,0.159666666666667,0.00900806835580145,0.000588082589182076,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.155066666666667,TRUE,TRUE,0.159666666666667,0.00803333333333333,0.1677,0.00900806835580145,0.00459999999999999,0.105666666666667,0.110266666666667,0.986325993743016,0.159666666666667,TRUE,0.00459999999999999,TRUE,"Tested in T, not switching"
"TCONS_00038246","XLOC_007190","TM9SF3",-0.0168333333333333,0.9202403403604,0.00209405255339852,FALSE,-0.1589,1.31380767667747e-11,1.31380767667747e-11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.142066666666667,TRUE,TRUE,-0.1589,0.176133333333333,0.0172333333333333,1.31380767667747e-11,-0.0168333333333333,0.0819333333333333,0.0651,0.9202403403604,-0.1589,TRUE,-0.0168333333333333,TRUE,"Tested in T, not switching"
"TCONS_00247465","XLOC_044260","TMEM14B",0.0633666666666667,0.9202403403604,0.0340967102117052,FALSE,0.158766666666667,1.36016144031859e-07,1.36016144031859e-07,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0954,TRUE,TRUE,0.158766666666667,0.0334333333333333,0.1922,1.36016144031859e-07,0.0633666666666667,0.0225,0.0858666666666667,0.9202403403604,0.158766666666667,TRUE,0.0633666666666667,TRUE,"Tested in T, not switching"
"TCONS_00247256","XLOC_046341","ELOVL5",-0.0217333333333333,1,0.000121495650407585,FALSE,-0.158733333333333,0.0205496698790442,0.0205496698790442,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.137,TRUE,TRUE,-0.158733333333333,0.167,0.00826666666666667,0.0205496698790442,-0.0217333333333333,0.0860333333333333,0.0643,1,-0.158733333333333,TRUE,-0.0217333333333333,TRUE,"Tested in T, not switching"
"TCONS_00222208","XLOC_041549","WDR70",0.0764,0.755958754292423,0.379241800854068,FALSE,0.1587,0.0451929930396244,1.96995744464588e-05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0823,TRUE,TRUE,0.1587,0.00276666666666667,0.161466666666667,0.0451929930396244,0.0764,0.0223,0.0987,0.755958754292423,0.1587,TRUE,0.0764,TRUE,"Tested in T, not switching"
"TCONS_00294971","XLOC_055808","DKC1",0.0242666666666667,0.735799288959737,0.353068507721539,FALSE,-0.157033333333333,0.0483687788317366,0.0483687788317366,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1813,TRUE,TRUE,-0.157033333333333,0.206466666666667,0.0494333333333333,0.0483687788317366,0.0242666666666667,0.107333333333333,0.1316,0.735799288959737,-0.157033333333333,FALSE,0.0242666666666667,FALSE,"Tested in T, not switching"
"TCONS_00289110","XLOC_055460","PLS3",0.00696666666666668,1,0.615056125720462,FALSE,-0.157,0.00412216545752744,0.00412216545752744,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.163966666666667,TRUE,TRUE,-0.157,0.1999,0.0429,0.00412216545752744,0.00696666666666668,0.4983,0.505266666666667,1,-0.157,FALSE,0.00696666666666668,FALSE,"Tested in T, not switching"
"TCONS_00074914","XLOC_013849","CKAP2",-0.0286,0.9202403403604,0.48122174484527,FALSE,-0.1565,0.00864799416373002,0.00864799416373002,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1279,TRUE,TRUE,-0.1565,0.1728,0.0163,0.00864799416373002,-0.0286,0.132333333333333,0.103733333333333,0.9202403403604,-0.1565,TRUE,-0.0286,TRUE,"Tested in T, not switching"
"TCONS_00262219","XLOC_048875","DPY19L1",-0.0806666666666667,0.746043235466732,0.270422032337991,FALSE,-0.1565,0.00107289852192972,0.00107289852192972,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0758333333333333,TRUE,TRUE,-0.1565,0.229433333333333,0.0729333333333333,0.00107289852192972,-0.0806666666666667,0.203633333333333,0.122966666666667,0.746043235466732,-0.1565,TRUE,-0.0806666666666667,TRUE,"Tested in T, not switching"
"TCONS_00108757","XLOC_020648","NPIPB4",-0.00169999999999998,0.943861495277054,0.000294503716662202,FALSE,0.156133333333333,0.0236272122002391,0.0236272122002391,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.157833333333333,TRUE,TRUE,0.156133333333333,0.0836666666666667,0.2398,0.0236272122002391,-0.00169999999999998,0.1813,0.1796,0.943861495277054,0.156133333333333,FALSE,-0.00169999999999998,FALSE,"Tested in T, not switching"
"TCONS_00247897","XLOC_046405","LMBRD1",-0.0082,0.982300087450322,1.22233628889994e-15,FALSE,-0.154433333333333,0.0301069966297253,0.0301069966297253,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.146233333333333,TRUE,TRUE,-0.154433333333333,0.169466666666667,0.0150333333333333,0.0301069966297253,-0.0082,0.0624666666666667,0.0542666666666667,0.982300087450322,-0.154433333333333,TRUE,-0.0082,TRUE,"Tested in T, not switching"
"TCONS_00233874","XLOC_043432","TTC37",0.061,0.651823177921743,0.463352663908027,FALSE,0.154366666666667,2.48691661995158e-05,2.85281244426782e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0933666666666667,TRUE,TRUE,0.154366666666667,0.0232666666666667,0.177633333333333,2.48691661995158e-05,0.061,0.0741,0.1351,0.651823177921743,0.154366666666667,TRUE,0.061,TRUE,"Tested in T, not switching"
"TCONS_00051454","XLOC_010049","C2CD3",0.0156,0.9202403403604,0.367691976008416,FALSE,0.1541,0.0458336509214478,0.001496854000725,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1385,TRUE,TRUE,0.1541,0.000266666666666667,0.154366666666667,0.0458336509214478,0.0156,0.0749333333333333,0.0905333333333333,0.9202403403604,0.1541,TRUE,0.0156,TRUE,"Tested in T, not switching"
"TCONS_00147943","XLOC_027759","CARD8",-0.00393333333333333,0.922417754939752,0.371173228876531,FALSE,-0.154066666666667,0.0142707949364977,0.0142707949364977,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.150133333333333,TRUE,TRUE,-0.154066666666667,0.1902,0.0361333333333333,0.0142707949364977,-0.00393333333333333,0.0228333333333333,0.0189,0.922417754939752,-0.154066666666667,TRUE,-0.00393333333333333,TRUE,"Tested in T, not switching"
"TCONS_00057033","XLOC_010560","SIAE",0.0228666666666667,0.916035372101521,2.61400211691908e-07,FALSE,-0.153433333333333,0.0190143120662793,0.0190143120662793,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1763,TRUE,TRUE,-0.153433333333333,0.2137,0.0602666666666667,0.0190143120662793,0.0228666666666667,0.0982,0.121066666666667,0.916035372101521,-0.153433333333333,FALSE,0.0228666666666667,FALSE,"Tested in T, not switching"
"TCONS_00155362","XLOC_029107","CBWD2",-0.0145333333333333,0.886546542119512,1.737490239516e-06,FALSE,-0.152733333333333,5.75506809779151e-05,5.75506809779151e-05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1382,TRUE,TRUE,-0.152733333333333,0.201966666666667,0.0492333333333333,5.75506809779151e-05,-0.0145333333333333,0.0289,0.0143666666666667,0.886546542119512,-0.152733333333333,TRUE,-0.0145333333333333,TRUE,"Tested in T, not switching"
"TCONS_00232782","XLOC_041385","MARCHF6",-0.0252333333333333,0.712444375272811,0.0766206318755179,FALSE,-0.152533333333333,0.000434741291160117,0.000434741291160117,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1273,TRUE,TRUE,-0.152533333333333,0.170966666666667,0.0184333333333333,0.000434741291160117,-0.0252333333333333,0.0853,0.0600666666666667,0.712444375272811,-0.152533333333333,TRUE,-0.0252333333333333,TRUE,"Tested in T, not switching"
